#Time stamp,Missing info,jobID,"Task index within the job",machine ID,Event type,username,Scheduling class,Priority,resource request for CPU cores,resource request for RAM,resource request for local disk space,different-machine constraint,
0,,17109330,73,294849420,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,74,2851659,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,75,294847196,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,76,431053017,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,77,4232802794,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,78,4478536580,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,79,336037219,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,80,930733447,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,81,6640644,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,82,2851293,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,83,336021390,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,84,227426607,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,85,4164472776,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,86,766032,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,87,4303322111,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,88,6566431,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,89,336038558,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,90,2107213808,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,91,317495555,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,92,4725782108,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,93,854729761,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,94,257409864,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,95,38742358,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,96,2852418,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,97,376293505,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,98,711588,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,99,294963309,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,100,318360092,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,101,5773921,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,102,4304844663,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,103,1436379073,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,104,2344000522,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,105,336058783,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,106,7195364,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,107,6566950,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,108,82789744,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,109,336074059,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,110,336051848,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,111,967306076,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,112,381126,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,113,21,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,114,336041052,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,115,38684717,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,116,294933861,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,117,3514428408,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,118,6564891,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,119,317302890,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,120,1271783,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,121,711635,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,122,351638035,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,123,2157964271,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,124,367886060,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,125,336061913,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,126,294887259,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,127,32097191,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,128,1320016,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,129,6571124,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,130,226823026,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,131,1436373687,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,132,554448185,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,133,1275158,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,134,277453811,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,135,,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.01398,0.0006723,0,
0,,17109330,136,448781616,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,137,16915975,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,138,63,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,139,351604304,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,140,1695481,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,141,788651691,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,142,381384,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,143,372629480,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,144,97960088,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,145,610492276,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,146,1273131,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,147,85352385,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,148,3136599470,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,149,400426643,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,150,7776610,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,151,38686555,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,152,1726343274,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,153,336055875,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,154,6568018,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,155,257337632,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,156,6226704737,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,157,257340274,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,158,82771227,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,159,317808371,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,160,1441418781,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,161,6571217,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,162,317471620,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,163,1273307,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,164,6566940,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,165,326053736,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,166,765838,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,167,4245942189,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,168,317489987,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,169,294934177,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,170,2357190483,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,17109330,171,294953534,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,3,9,0.0625,0.09778,0.0005016,0,
0,,28185708,0,1515392980,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,1,1093339,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,2,305387614,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,3,351642852,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,4,,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,5,294980400,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,6,38700108,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,7,288806451,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,8,,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,9,336037245,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,,28185708,10,336045695,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,1,0.01562,0.00795,0.00001144,1,
0,2,35229152,0,1319472894,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,9,,,,,
0,2,35229152,1,1271934,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,9,,,,,
0,2,35229152,2,288787213,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,9,,,,,
0,,39308684,0,1761001936,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.08618,0.0004702,0,
0,,39308684,1,13009126,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.08618,0.0004702,0,
0,2,39308688,0,97957309,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,,,,,
0,2,39308688,1,1099042,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,,,,,
0,,39308692,0,336047708,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.09155,0.0004702,0,
0,,39308692,1,336055582,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.09155,0.0004702,0,
0,,46542951,0,336048559,0,gUvfmF1WIPzN8t8PAyLthnzpOSxOaYcRSjTVvmShd4o=,3,9,0.03125,0.07764,0.000432,0,
0,,46542951,1,336069364,0,gUvfmF1WIPzN8t8PAyLthnzpOSxOaYcRSjTVvmShd4o=,3,9,0.03125,0.07764,0.000432,0,
0,,86753913,0,906287,0,iV68dcBG/5coLZyooOnXWm9MpRg+xiBqLp2MVgNJ8B4=,3,9,0.0625,0.01553,0.00003815,0,
0,,86753913,1,294880136,0,iV68dcBG/5coLZyooOnXWm9MpRg+xiBqLp2MVgNJ8B4=,3,9,0.0625,0.01553,0.00003815,0,
0,,86753913,2,317346629,0,iV68dcBG/5coLZyooOnXWm9MpRg+xiBqLp2MVgNJ8B4=,3,9,0.0625,0.01553,0.00003815,0,
0,2,98680993,0,501421958,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,,,,,
0,2,98680993,1,3810807041,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,,,,,
0,,105360316,0,926258178,0,rNyxTd1B3RnDJBIofzoVksjnmaJEN+hW5W+yRHo2xsM=,3,10,0.01874,0.04193,0.00003815,0,
0,2,106664144,0,2343482865,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,,,,,
0,2,106664144,1,491785654,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,,,,,
0,,109341524,0,2697940353,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.125,0.09924,0.001049,0,
0,,109341524,1,336038561,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.125,0.09924,0.001049,0,
0,,109344935,0,478288620,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.01398,0.0006723,0,
0,,109344935,1,961216589,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.01398,0.0006723,0,
0,,124371644,0,3198220573,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.09058,0.0008211,0,
0,,124371644,1,38690597,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.09058,0.0008211,0,
0,,154376113,0,38646843,0,WVtO5qw3sNnP4MeiRUnqr07CekrYMU12Mc7GbsgnjhQ=,2,10,0.01562,0.01088,0.00003815,0,
0,,155171765,0,3865219503,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.08813,0.0004702,0,
0,,155171765,1,7311325,0,70s3v5qRyCO/1PCdI6fVXnrW8FU/w+5CKRSa72xgcIo=,3,9,0.0625,0.08813,0.0004702,0,
0,,182939990,0,4469828987,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.06049,0.0001926,1,
0,,182939990,1,317488460,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.06049,0.0001926,1,
0,,182939990,2,6568111,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.06049,0.0001926,1,
0,,192299653,0,82754513,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,1,5772164,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,2,257500381,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,3,1315252,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,4,1093559,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,5,711581,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,6,340897416,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,7,4820096477,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,8,12933671,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,9,6567643,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,10,7781386,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,11,1436495192,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,12,2150406816,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,13,1436325693,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,14,87264102,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,15,4820133029,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,16,284755576,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,17,1436369336,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,18,351626708,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,19,3242456446,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,20,4820429618,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,21,4820031883,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,22,4815459946,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,23,4820391160,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,24,,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,25,294894819,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,26,351634839,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,27,1271892,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,28,705724,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,29,207833103,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
